"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","Month_encoded","VisitorType_isNew_Visitor","VisitorType_isReturning_Visitor","Session_Duration","Page_Count","Avg_Duration_Per_Page"
"8","222.75","3","15.75","61","1749.842262","0.015196078","0.02894958","0","0","Nov","1","1","1","3","Returning_Visitor","1","0","10","0","1","1988.342262","72","27.61586475"
"9","230.6666667","0","0","66","2178.85","0.003555556","0.010977778","11.73221807","0","Nov","2","2","3","2","Returning_Visitor","1","1","10","0","1","2409.5166667","75","32.126888889333"
"11","167.4061355","0","0","49","1512.574405","0","0.007188359","0","0","Nov","1","1","3","2","New_Visitor","0","0","10","1","0","1679.9805405","60","27.999675675"
"4","19.66666667","3","254.9166667","147","4254.666667","0.008445946","0.01925038","0","0","Nov","2","2","1","1","Returning_Visitor","0","0","10","0","1","4529.25000037","154","29.410714288117"
"0","0","0","0","1","0","0.2","0.2","0","0","Dec","3","2","6","1","Returning_Visitor","0","0","11","0","1","0","1","0"
"0","0","0","0","24","506.452381","0","0.009090909","76.7910465","0","Nov","2","4","1","3","New_Visitor","0","1","10","1","0","506.452381","24","21.102182541667"
"3","99","0","0","58","1261.658333","0","0.003452381","0","0","Nov","1","2","9","2","New_Visitor","0","1","10","1","0","1360.658333","61","22.305874311475"
"5","96","0","0","81","2833.814103","0.00021645","0.025137085","0","0","Nov","4","1","7","2","Returning_Visitor","0","0","10","0","1","2929.814103","86","34.067605848837"
"0","0","2","207.25","114","3788.8","0.003478261","0.010434783","1.795451001","0","Dec","2","2","3","2","Returning_Visitor","1","0","11","0","1","3996.05","116","34.448706896552"
"0","0","0","0","4","213.5","0","0.1","0","0","Dec","2","10","9","1","Returning_Visitor","0","0","11","0","1","213.5","4","53.375"
"2","94","1","4","264","8584.025049","0.006289308","0.023315309","0","0","Nov","2","2","1","2","Returning_Visitor","0","1","10","0","1","8682.025049","267","32.516947749064"
"0","0","0","0","8","1004.5","0","0.05","27.77725875","0","Dec","1","1","4","1","Returning_Visitor","0","1","11","0","1","1004.5","8","125.5625"
"2","46.5","0","0","90","1322.004437","0","0.00547491","16.87878625","0","Dec","2","2","7","10","Returning_Visitor","0","0","11","0","1","1368.504437","92","14.875048228261"
"0","0","0","0","53","2051.466667","0.004528302","0.017735849","0","0","Nov","2","2","1","2","Returning_Visitor","0","1","10","0","1","2051.466667","53","38.706918245283"
"3","60.25","0","0","8","131.5833333","0.02","0.013333333","0","0","Nov","3","2","1","2","New_Visitor","0","0","10","1","0","191.8333333","11","17.439393936364"
"2","15","0","0","1","8","0","0.066666667","0","0","Nov","2","4","1","2","Returning_Visitor","0","0","10","0","1","23","3","7.6666666666667"
"1","70.5","0","0","12","541.5357143","0","0.008333333","115.7819471","0","Nov","2","5","3","2","New_Visitor","1","1","10","1","0","612.0357143","13","47.079670330769"
"5","191.8333333","1","17","10","209.3333333","0","0.018181818","0","0","Dec","1","1","8","2","Returning_Visitor","0","0","11","0","1","418.1666666","16","26.1354166625"
"0","0","3","121.25","89","3296.602091","0.00326087","0.017287492","0","0","Dec","1","1","4","2","Returning_Visitor","0","0","11","0","1","3417.852091","92","37.150566206522"
"3","136","0","0","39","1426.583333","0","0.020731707","3.941736143","0","Nov","2","2","4","2","Returning_Visitor","0","0","10","0","1","1562.583333","42","37.204365071429"
"0","0","2","288","132","6725.66369","0.003731343","0.01286425","0","0","Nov","2","2","2","2","Returning_Visitor","0","0","10","0","1","7013.66369","134","52.34077380597"
"5","110.75","0","0","11","146.75","0","0.02","0","0","Nov","1","1","1","15","Returning_Visitor","0","0","10","0","1","257.5","16","16.09375"
"0","0","0","0","1","0","0.2","0.2","0","0","Dec","2","4","1","1","Returning_Visitor","1","0","11","0","1","0","1","0"
"0","0","0","0","4","10","0.1","0.15","0","0","Nov","2","2","1","1","Returning_Visitor","0","0","10","0","1","10","4","2.5"
"0","0","0","0","23","1215.666667","0","0.004761905","0","0","Dec","2","2","5","2","New_Visitor","0","0","11","1","0","1215.666667","23","52.855072478261"
"0","0","0","0","4","66.5","0","0.025","0","0","Dec","2","2","1","10","Returning_Visitor","0","0","11","0","1","66.5","4","16.625"
"0","0","3","62.75","24","680.2559524","0.015384615","0.038461538","72.06822266","0","Nov","1","1","8","10","Returning_Visitor","0","0","10","0","1","743.0059524","27","27.518738977778"
"1","4","0","0","8","492.25","0","0.044444444","0","0","Dec","2","2","1","2","New_Visitor","0","0","11","1","0","496.25","9","55.138888888889"
"0","0","0","0","27","799.375","0.007407407","0.027601411","0","0","Dec","3","2","2","1","Returning_Visitor","1","0","11","0","1","799.375","27","29.606481481481"
"1","140.5","0","0","19","1475.166667","0.02037037","0.043333333","16.9796231","0","Nov","3","2","2","10","Returning_Visitor","0","0","10","0","1","1615.666667","20","80.78333335"
"1","31.5","0","0","3","32.83333333","0","0.05","0","0","Dec","2","2","9","2","New_Visitor","1","0","11","1","0","64.33333333","4","16.0833333325"
"8","105","1","24.5","70","5778.966667","0.005921856","0.023453364","0","0","Nov","2","2","1","8","Returning_Visitor","1","0","10","0","1","5908.466667","79","74.790717303797"
"0","0","0","0","2","20","0","0.1","0","0","Dec","2","2","1","1","Returning_Visitor","0","0","11","0","1","20","2","10"
"1","139.5","0","0","18","816.8333333","0","0.005263158","0","0","Nov","2","2","3","2","New_Visitor","0","0","10","1","0","956.3333333","19","50.333333331579"
"4","208.8888889","4","134","37","1335.809127","0.024242424","0.038460744","6.062330164","0","Dec","1","1","6","1","Returning_Visitor","0","0","11","0","1","1678.6980159","45","37.304400353333"
"0","0","0","0","24","743.75","0","0.016666667","0","0","Dec","2","2","2","2","New_Visitor","1","0","11","1","0","743.75","24","30.989583333333"
"0","0","1","17.75","65","6203.690476","0.007395833","0.027280668","0","0","Dec","2","1","1","2","Returning_Visitor","0","0","11","0","1","6221.440476","66","94.264249636364"
"2","41.5","1","57.5","19","2689.625","0","0.024242424","0","0","Dec","2","2","3","2","Returning_Visitor","0","0","11","0","1","2788.625","22","126.75568181818"
"4","63.75","0","0","13","774.7288136","0","0.012150434","0","0","Nov","2","2","6","2","Returning_Visitor","0","1","10","0","1","838.4788136","17","49.322283152941"
"2","9","1","0","106","6617.791228","0.009047619","0.026412307","1.777492546","0","Nov","3","2","1","1","Returning_Visitor","1","1","10","0","1","6626.791228","109","60.796249798165"
"0","0","2","65.5","4","71.5","0","0.033333333","0","0","Nov","2","2","1","11","Returning_Visitor","1","0","10","0","1","137","6","22.833333333333"
"2","67.5","0","0","7","393.5","0","0.025","0","0","Dec","2","2","1","2","New_Visitor","0","0","11","1","0","461","9","51.222222222222"
"4","37.5","2","82","4","96.625","0","0.0175","0","0","Nov","2","2","9","2","New_Visitor","0","0","10","1","0","216.125","10","21.6125"
"0","0","0","0","3","0","0.2","0.2","0","0","Nov","3","2","4","3","Returning_Visitor","1","0","10","0","1","0","3","0"
"9","181.275","2","65","120","3283.715359","0.004651163","0.024543027","2.442153455","0","Nov","1","2","1","2","Returning_Visitor","0","0","10","0","1","3529.990359","131","26.946491290076"
"0","0","0","0","5","62.75","0","0.04","0","0","Dec","2","2","6","2","Returning_Visitor","1","0","11","0","1","62.75","5","12.55"
"6","149.7619048","3","267.25","120","3934.201024","0.002459016","0.023646","8.788976395","0","Nov","2","2","4","2","Returning_Visitor","1","0","10","0","1","4351.2129288","129","33.730332781395"
"2","104","1","136.5","12","977.5333333","0","0.015384615","0","0","Dec","2","2","1","2","Returning_Visitor","0","0","11","0","1","1218.0333333","15","81.20222222"
"0","0","0","0","41","4373.847619","0.00232288","0.033787661","0","0","Dec","2","5","1","3","Returning_Visitor","1","0","11","0","1","4373.847619","41","106.67921021951"
"0","0","0","0","7","162.25","0.071428571","0.09047619","0","0","Dec","2","2","3","3","Returning_Visitor","0","0","11","0","1","162.25","7","23.178571428571"
"0","0","0","0","1","0","0.2","0.2","0","0","Nov","3","2","4","1","Other","0","0","10","0","0","0","1","0"
"0","0","0","0","35","584.3083333","0","0.008571429","0","0","Dec","3","2","3","1","Returning_Visitor","0","0","11","0","1","584.3083333","35","16.694523808571"
"0","0","0","0","18","559","0.047058824","0.098039216","0","0","Nov","1","1","4","1","Returning_Visitor","1","0","10","0","1","559","18","31.055555555556"
"0","0","0","0","10","305","0","0.02","0","0","Nov","2","2","1","8","Returning_Visitor","0","0","10","0","1","305","10","30.5"
"1","27.5","0","0","20","922.7083333","0","0.00952381","103.1402899","0","Dec","2","2","6","2","New_Visitor","0","1","11","1","0","950.2083333","21","45.248015871429"
"0","0","0","0","6","97.5","0","0.016666667","0","0","Dec","1","1","3","2","Returning_Visitor","0","0","11","0","1","97.5","6","16.25"
"1","88","0","0","22","516.8333333","0","0.016666667","0","0","Dec","1","1","3","8","Returning_Visitor","0","0","11","0","1","604.8333333","23","26.297101447826"
"9","497.1666667","0","0","20","1170.166667","0.012121212","0.023484848","0","0","Nov","3","2","3","2","Returning_Visitor","0","0","10","0","1","1667.3333337","29","57.494252886207"
"7","135.2","5","430.3333333","68","3974.534501","0.013513514","0.019008442","0","0","Nov","3","2","1","13","Returning_Visitor","1","0","10","0","1","4540.0678343","80","56.75084792875"
"1","27.5","3","17","1","10","0","0.04","0","0","Nov","1","1","1","8","New_Visitor","0","1","10","1","0","54.5","5","10.9"
"0","0","1","14","19","1666.75","0","0.021052632","0","0","Nov","8","13","9","20","Other","0","0","10","0","0","1680.75","20","84.0375"
"17","311.25","4","428.547619","139","3891.214286","0.001973684","0.011184211","86.79082569","0","Dec","2","2","1","6","Returning_Visitor","0","0","11","0","1","4631.011905","160","28.94382440625"
"4","93.75","0","0","70","2161.388889","0.008767123","0.017491169","0","0","Nov","1","1","1","2","Returning_Visitor","0","1","10","0","1","2255.138889","74","30.474849851351"
"1","43.5","0","0","79","2006.834416","0.002531646","0.006439185","0","0","Nov","3","3","1","3","Returning_Visitor","1","0","10","0","1","2050.334416","80","25.6291802"
"0","0","1","29.5","7","103.5208333","0","0.002777778","0","0","Nov","3","2","8","1","Returning_Visitor","1","0","10","0","1","133.0208333","8","16.6276041625"
"0","0","0","0","6","123.75","0","0.011111111","0","0","Dec","2","2","7","6","Returning_Visitor","0","0","11","0","1","123.75","6","20.625"
"4","140.475","1","0","48","1252.561414","0.014038462","0.024738632","0","0","Nov","3","2","1","2","Returning_Visitor","1","0","10","0","1","1393.036414","53","26.283705924528"
"0","0","0","0","2","22","0","0.1","0","0","Dec","2","2","3","1","Returning_Visitor","0","0","11","0","1","22","2","11"
"5","140.8","4","254.75","61","1740.052778","0.007179487","0.023796204","14.62413644","0","Nov","2","2","2","2","Returning_Visitor","1","0","10","0","1","2135.602778","70","30.508611114286"
"0","0","0","0","1","0","0.2","0.2","0","0","Nov","2","4","3","3","Returning_Visitor","0","0","10","0","1","0","1","0"
"0","0","0","0","10","242.0833333","0","0.046666667","0","0","Nov","2","4","7","6","Returning_Visitor","1","0","10","0","1","242.0833333","10","24.20833333"
"3","179","0","0","15","432.75","0","0.011111111","0","0","Dec","2","2","1","2","New_Visitor","0","0","11","1","0","611.75","18","33.986111111111"
"8","52.5","0","0","33","2714.958333","0","0.02","18.16617631","0","Dec","2","2","7","1","Returning_Visitor","0","0","11","0","1","2767.458333","41","67.498983731707"
"0","0","2","27","40","735.5151515","0","0.015547416","0","0","Dec","3","2","3","2","Returning_Visitor","0","0","11","0","1","762.5151515","42","18.155122654762"
"2","58.25","3","47.75","24","833.1666667","0.028571429","0.053401361","0","0","Dec","3","2","1","1","Returning_Visitor","0","0","11","0","1","939.1666667","29","32.385057472414"
"0","0","0","0","2","87","0","0.033333333","0","0","Nov","3","2","4","11","Returning_Visitor","0","0","10","0","1","87","2","43.5"
"0","0","0","0","3","136.5","0","0.066666667","0","0","Dec","1","1","4","3","Other","0","0","11","0","0","136.5","3","45.5"
"0","0","0","0","17","212.25","0","0.023529412","0","0","Dec","2","2","1","20","Returning_Visitor","0","0","11","0","1","212.25","17","12.485294117647"
"2","47.5","0","0","50","1870.791667","0.002641509","0.024025157","0","0","Dec","2","2","6","1","Returning_Visitor","0","0","11","0","1","1918.291667","52","36.890224365385"
"1","3","0","0","10","577.1666667","0","0.022222222","0","0","Dec","1","1","3","1","Returning_Visitor","0","0","11","0","1","580.1666667","11","52.742424245455"
"7","51.5","0","0","59","1954.754167","0","0.003225806","0","0","Dec","2","2","3","1","Returning_Visitor","0","0","11","0","1","2006.254167","66","30.397790409091"
"7","109.0416667","0","0","35","1136.083333","0","0.013157895","46.21605051","0","Nov","3","2","3","3","Returning_Visitor","0","1","10","0","1","1245.1249997","42","29.64583332619"
"0","0","0","0","25","686.5","0.016","0.032","0","0","Dec","2","2","7","1","Returning_Visitor","1","0","11","0","1","686.5","25","27.46"
"2","154.5","0","0","7","108.4166667","0","0.044444444","0","0","Nov","1","5","9","2","New_Visitor","0","0","10","1","0","262.9166667","9","29.212962966667"
"11","570.25","0","0","39","1728.25","0.006666667","0.019777778","22.42576795","0","Nov","2","2","1","2","Returning_Visitor","0","1","10","0","1","2298.5","50","45.97"
"0","0","0","0","4","156.5","0","0.05","0","0","Dec","1","8","1","6","New_Visitor","0","0","11","1","0","156.5","4","39.125"
"9","116.5416667","4","208.6666667","57","1813.250382","0.003030303","0.011897547","30.60955642","0","Nov","1","2","1","2","Returning_Visitor","0","1","10","0","1","2138.4587154","70","30.54941022"
"1","21","0","0","31","1998.25","0.01010101","0.037373737","0","0","Nov","2","2","1","2","Returning_Visitor","1","0","10","0","1","2019.25","32","63.1015625"
"0","0","0","0","9","396.1666667","0","0.022222222","0","0","Nov","3","2","8","13","Other","0","0","10","0","0","396.1666667","9","44.018518522222"
"0","0","0","0","33","1035.083333","0.012121212","0.032323232","0","0","Nov","2","10","1","3","Returning_Visitor","0","0","10","0","1","1035.083333","33","31.366161606061"
"6","81.54166667","0","0","23","808.0416667","0.000833333","0.044166667","0","0","Dec","2","2","7","8","Returning_Visitor","1","0","11","0","1","889.58333337","29","30.675287357586"
"1","63.5","0","0","10","552.3333333","0","0.016363636","0","0","Dec","1","1","4","10","Returning_Visitor","0","0","11","0","1","615.8333333","11","55.984848481818"
"0","0","0","0","18","491.75","0","0.027777778","0","0","Dec","2","2","6","11","New_Visitor","0","0","11","1","0","491.75","18","27.319444444444"
"0","0","0","0","10","158.75","0","0.02","0","0","Nov","2","2","1","2","Returning_Visitor","0","0","10","0","1","158.75","10","15.875"
"0","0","0","0","58","1599.5","0","0.007142857","0","0","Nov","4","2","1","3","Returning_Visitor","0","0","10","0","1","1599.5","58","27.577586206897"
"1","7","0","0","5","78.5","0","0.028571429","0","0","Dec","2","2","7","1","Returning_Visitor","0","0","11","0","1","85.5","6","14.25"
"1","13","4","37.5","32","675.6666667","0.005714286","0.028571429","0","0","Dec","2","4","1","10","Returning_Visitor","0","0","11","0","1","726.1666667","37","19.626126127027"
"0","0","0","0","108","4590.431277","0.005555556","0.022751323","0","0","Nov","2","2","2","1","Returning_Visitor","0","0","10","0","1","4590.431277","108","42.503993305556"
"1","55.5","0","0","8","158.25","0","0.022222222","0","0","Nov","2","2","3","10","Returning_Visitor","0","0","10","0","1","213.75","9","23.75"
"2","53.5","0","0","13","287.3333333","0","0.013333333","0","0","Nov","2","2","1","6","New_Visitor","1","0","10","1","0","340.8333333","15","22.72222222"
"0","0","0","0","6","253.5833333","0.05","0.056666667","0","0","Dec","3","3","1","3","Returning_Visitor","0","0","11","0","1","253.5833333","6","42.263888883333"
"0","0","0","0","49","1768.980303","0","0.004166667","9.0847678","0","Nov","3","2","4","11","Returning_Visitor","1","1","10","0","1","1768.980303","49","36.101638836735"
"4","119.3333333","0","0","174","5602.593506","0","0.009057596","0","0","Dec","2","2","4","1","Returning_Visitor","0","0","11","0","1","5721.9268393","178","32.145656400562"
"1","13.83333333","1","0","200","8336.039583","0.004207921","0.017597513","3.730318306","0","Nov","2","5","4","1","Returning_Visitor","0","1","10","0","1","8349.87291633","202","41.336004536287"
"4","302","0","0","29","675.375","0","0.001333333","0","0","Dec","2","2","1","6","Returning_Visitor","1","0","11","0","1","977.375","33","29.617424242424"
"1","0","0","0","56","2627.756494","0.021052632","0.025044663","0","0","Nov","3","2","1","2","Returning_Visitor","1","1","10","0","1","2627.756494","57","46.100991122807"
"0","0","0","0","14","244.75","0","0.014285714","0","0","Dec","2","2","1","3","Returning_Visitor","0","0","11","0","1","244.75","14","17.482142857143"
"10","790.9","0","0","54","2702.390385","0.003076923","0.018518854","0","0","Nov","2","2","1","10","Returning_Visitor","0","1","10","0","1","3493.290385","64","54.582662265625"
"3","52.75","0","0","31","3069.077778","0.006451613","0.020537634","5.793026792","0","Nov","1","1","3","2","Returning_Visitor","0","1","10","0","1","3121.827778","34","91.818464058824"
"0","0","0","0","1","0","0.2","0.2","0","0","Nov","2","4","1","3","Returning_Visitor","0","0","10","0","1","0","1","0"
"0","0","0","0","1","0","0.2","0.2","0","0","Dec","1","1","2","3","Returning_Visitor","0","0","11","0","1","0","1","0"
"2","36.5","0","0","47","1073.31002","0.004787234","0.029749907","0","0","Nov","1","1","1","3","Returning_Visitor","1","0","10","0","1","1109.81002","49","22.649184081633"
"8","125.6309524","6","75","312","13379.36658","0.002769231","0.014969192","8.055833998","0","Dec","2","2","4","2","Returning_Visitor","0","0","11","0","1","13579.9975324","326","41.656434148466"
"2","105.75","0","0","19","1124.888889","0.010526316","0.028229665","0","0","Nov","3","2","9","2","Returning_Visitor","1","0","10","0","1","1230.638889","21","58.601851857143"
"1","56.5","1","41.5","87","2504.870761","0.019555912","0.036429937","0","0","Nov","1","2","1","11","Returning_Visitor","1","0","10","0","1","2602.870761","89","29.24573888764"
"1","8","3","181.25","124","4722.568651","0.015892388","0.02243106","24.28901413","0","Nov","1","1","1","3","Returning_Visitor","0","1","10","0","1","4911.818651","128","38.373583210937"
"3","63","2","204.25","20","457.25","0.009090909","0.013636364","0","0","Dec","3","2","7","2","New_Visitor","0","1","11","1","0","724.5","25","28.98"
"1","54","0","0","23","816.7761905","0","0.012318841","0","0","Dec","2","2","5","10","Returning_Visitor","0","0","11","0","1","870.7761905","24","36.282341270833"
"0","0","0","0","108","3279.238428","0.012037037","0.030709877","0","0","Nov","2","2","7","1","Returning_Visitor","0","0","10","0","1","3279.238428","108","30.363318777778"
"1","0","0","0","60","1995.416667","0","0.003389831","61.58171224","0","Nov","2","4","1","7","New_Visitor","0","1","10","1","0","1995.416667","61","32.711748639344"
"0","0","0","0","24","1242","0.02173913","0.062318841","0","0","Nov","2","2","7","1","Returning_Visitor","0","0","10","0","1","1242","24","51.75"
"3","54.5","0","0","67","2891.744571","0.013235294","0.023901833","0","0","Nov","3","2","1","13","Returning_Visitor","1","0","10","0","1","2946.244571","70","42.089208157143"
"4","934.5","1","92","18","937.7166667","0","0.005555556","0","0","Dec","1","1","6","2","New_Visitor","0","0","11","1","0","1964.2166667","23","85.40072463913"
"1","4","0","0","39","983.1388889","0.015384615","0.017599068","0","0","Nov","3","2","6","3","Returning_Visitor","0","0","10","0","1","987.1388889","40","24.6784722225"
"0","0","2","1368","26","650.8083333","0","0.014285714","0","0","Nov","1","1","1","2","Returning_Visitor","1","1","10","0","1","2018.8083333","28","72.100297617857"
"1","65.5","0","0","2","99","0.033333333","0.066666667","0","0","Nov","4","2","1","8","New_Visitor","1","0","10","1","0","164.5","3","54.833333333333"
"5","142.75","0","0","76","1523.57803","0.012987013","0.021101928","0","0","Nov","2","2","1","1","Returning_Visitor","0","0","10","0","1","1666.32803","81","20.571950987654"
"9","241.8416667","0","0","25","673.0333333","0.002150538","0.005222734","27.97341787","0","Nov","1","1","3","2","New_Visitor","0","0","10","1","0","914.875","34","26.908088235294"
"0","0","2","21","17","190.7083333","0.022222222","0.039259259","0","0","Nov","3","2","1","13","Returning_Visitor","1","0","10","0","1","211.7083333","19","11.142543857895"
"1","34.5","0","0","10","277.0357143","0","0.002777778","0","0","Dec","1","1","8","8","New_Visitor","1","0","11","1","0","311.5357143","11","28.321428572727"
"0","0","0","0","15","1506.916667","0.004444444","0.033015873","0","0","Nov","1","8","2","11","Returning_Visitor","0","0","10","0","1","1506.916667","15","100.46111113333"
"0","0","0","0","39","1346.966667","0","0.005128205","67.02771302","0","Dec","1","1","4","2","New_Visitor","0","1","11","1","0","1346.966667","39","34.537606846154"
"2","51.5","2","99.5","15","771.875","0.01","0.026666667","15.39534668","0","Dec","2","2","3","2","Returning_Visitor","0","0","11","0","1","922.875","19","48.572368421053"
"9","178.5","0","0","10","558","0.011764706","0.023529412","0","0","Nov","2","5","1","11","Returning_Visitor","0","0","10","0","1","736.5","19","38.763157894737"
"12","152.75","1","0","219","7044.064508","0.003312325","0.015735853","11.65798375","0","Nov","2","2","1","1","Returning_Visitor","0","1","10","0","1","7196.814508","232","31.020752189655"
"1","8","0","0","34","709.3333333","0","0.014761905","0","0","Nov","2","2","1","1","Returning_Visitor","0","0","10","0","1","717.3333333","35","20.495238094286"
"10","770.7388889","2","138.6666667","35","726.0388889","0","0.005434783","10.82357287","0","Nov","2","2","7","2","Returning_Visitor","0","1","10","0","1","1635.4444445","47","34.796690308511"
"7","172.375","2","52.5","226","12900.7676","0.004361055","0.017955889","44.69642794","0","Nov","2","2","1","2","Returning_Visitor","0","1","10","0","1","13125.6426","235","55.853798297872"
"0","0","4","82.5","22","1087.986111","0.007692308","0.020244755","0","0","Nov","3","2","3","2","Returning_Visitor","0","0","10","0","1","1170.486111","26","45.018696576923"
"0","0","0","0","11","188.4583333","0","0.009090909","0","0","Nov","1","1","1","8","New_Visitor","0","0","10","1","0","188.4583333","11","17.132575754545"
"0","0","0","0","79","4218.916667","0.012820513","0.028846154","0","0","Dec","2","4","7","1","Returning_Visitor","0","0","11","0","1","4218.916667","79","53.404008443038"
"5","316.5","4","185.5","144","5757.853961","0.002968037","0.014030074","0","0","Nov","1","1","1","2","Returning_Visitor","0","0","10","0","1","6259.853961","153","40.914078176471"
"6","315.1666667","1","85","10","402.8055556","0.014285714","0.014285714","0","0","Dec","3","2","2","2","New_Visitor","0","1","11","1","0","802.9722223","17","47.233660135294"
"0","0","0","0","32","2787.75","0.00625","0.003125","0","0","Nov","1","1","1","2","New_Visitor","0","0","10","1","0","2787.75","32","87.1171875"
"2","40.5","0","0","133","4815.701606","0.003731343","0.011738458","8.969447973","0","Nov","2","2","3","1","Returning_Visitor","0","1","10","0","1","4856.201606","135","35.971863748148"
"0","0","0","0","91","4766.021032","0","0.009213483","0","0","Dec","2","2","1","2","New_Visitor","0","0","11","1","0","4766.021032","91","52.373857494505"
"0","0","1","59.5","37","925.6666667","0","0.007894737","0","0","Nov","3","2","4","2","Returning_Visitor","1","0","10","0","1","985.1666667","38","25.925438597368"
"17","856.8333333","0","0","78","4716.572619","0.011494253","0.026155811","0","0","Dec","3","2","1","1","Returning_Visitor","1","0","11","0","1","5573.4059523","95","58.667431076842"
"0","0","0","0","2","15","0","0.1","0","0","Nov","2","2","1","1","Returning_Visitor","0","0","10","0","1","15","2","7.5"
"0","0","0","0","5","184","0","0.04","0","0","Nov","4","1","4","2","Returning_Visitor","0","0","10","0","1","184","5","36.8"
"0","0","0","0","20","1245.57619","0","0.005263158","0","0","Nov","3","2","1","3","Returning_Visitor","0","0","10","0","1","1245.57619","20","62.2788095"
"11","504.2833333","1","0","58","2451.058466","0.012365591","0.022769886","0","0","Dec","3","2","1","1","Returning_Visitor","0","0","11","0","1","2955.3417993","70","42.219168561429"
"0","0","0","0","12","292.875","0","0.028333333","0","0","Nov","4","2","3","2","Returning_Visitor","1","0","10","0","1","292.875","12","24.40625"
"0","0","0","0","37","2296.25","0","0.014864865","0","0","Nov","2","2","1","13","Returning_Visitor","0","0","10","0","1","2296.25","37","62.060810810811"
"4","59.2","0","0","5","38.35833333","0","0.043915344","0","0","Dec","3","2","8","2","Returning_Visitor","0","0","11","0","1","97.55833333","9","10.839814814444"
"0","0","0","0","21","476.8666667","0.00952381","0.034126984","0","0","Nov","3","2","1","2","Returning_Visitor","1","0","10","0","1","476.8666667","21","22.707936509524"
"0","0","0","0","11","435.3333333","0.063636364","0.104242424","0","0","Nov","1","1","1","3","Returning_Visitor","0","0","10","0","1","435.3333333","11","39.575757572727"
"0","0","0","0","13","597.625","0.007692308","0.034615385","0","0","Nov","3","2","1","8","Returning_Visitor","0","1","10","0","1","597.625","13","45.971153846154"
"1","120.5","0","0","75","1677.805952","0.006578947","0.023128655","0","0","Dec","2","2","1","1","Returning_Visitor","0","0","11","0","1","1798.305952","76","23.661920421053"
"2","170","1","22","39","1177.291667","0.002564103","0.01965812","0","0","Nov","2","5","7","2","Returning_Visitor","0","0","10","0","1","1369.291667","42","32.602182547619"
"9","387.75","0","0","64","980.5021994","0.000866739","0.012798697","9.581561053","0","Nov","3","2","3","1","Returning_Visitor","0","1","10","0","1","1368.2521994","73","18.743180813699"
"0","0","0","0","24","1050.5","0.022727273","0.062121212","0","0","Dec","2","10","4","1","Returning_Visitor","0","0","11","0","1","1050.5","24","43.770833333333"
"4","101.3333333","7","693.5","171","9119.885413","0.00441989","0.021627971","0.686565227","0","Dec","2","2","3","10","Returning_Visitor","0","0","11","0","1","9914.7187463","182","54.476476628022"
"4","55","0","0","2","13","0","0.028571429","0","0","Dec","2","10","4","2","New_Visitor","0","1","11","1","0","68","6","11.333333333333"
"0","0","0","0","48","1053.952381","0.005434783","0.009815547","0","0","Nov","1","1","1","2","Returning_Visitor","0","0","10","0","1","1053.952381","48","21.957341270833"
"4","192.5714286","8","1193.125","146","8150.556716","0.001290323","0.01127957","1.842913617","0","Nov","2","4","4","2","Returning_Visitor","1","0","10","0","1","9536.2531446","158","60.356032560759"
"5","39","0","0","13","137","0","0.011764706","0","0","Nov","2","4","3","2","New_Visitor","0","1","10","1","0","176","18","9.7777777777778"
"0","0","0","0","7","88","0.085714286","0.142857143","0","0","Nov","2","4","3","1","Returning_Visitor","0","0","10","0","1","88","7","12.571428571429"
"1","3","0","0","11","1046.666667","0.005555556","0.025","0","0","Nov","3","2","1","10","Returning_Visitor","1","0","10","0","1","1049.666667","12","87.47222225"
"1","10","0","0","27","548.2833333","0.003703704","0.025308642","0","0","Dec","2","4","9","2","Returning_Visitor","0","0","11","0","1","558.2833333","28","19.938690475"
"0","0","0","0","20","526.5","0.02","0.035","0","0","Nov","3","2","2","13","Returning_Visitor","0","0","10","0","1","526.5","20","26.325"
"6","190.9231928","0","0","7","603.2565261","0.021862348","0.034024526","0","0","Nov","1","1","3","2","Returning_Visitor","0","0","10","0","1","794.1797189","13","61.090747607692"
"0","0","0","0","4","67.75","0","0.05","0","0","Nov","2","2","1","1","Returning_Visitor","0","0","10","0","1","67.75","4","16.9375"
"0","0","0","0","17","559.75","0.011764706","0.019607843","0","0","Nov","1","1","3","3","Returning_Visitor","0","0","10","0","1","559.75","17","32.926470588235"
"1","30.5","0","0","324","14213.63652","0.002063983","0.010072239","4.485584737","0","Nov","2","2","9","1","Returning_Visitor","1","1","10","0","1","14244.13652","325","43.828112369231"
"0","0","0","0","2","8","0.15","0.15","0","0","Nov","1","1","1","3","Returning_Visitor","0","0","10","0","1","8","2","4"
"0","0","1","0","44","2807.164836","0.025","0.027424242","0","0","Nov","1","1","4","2","Returning_Visitor","0","1","10","0","1","2807.164836","45","62.3814408"
"3","86.5","0","0","30","2623.916667","0.006666667","0.007619048","23.00194502","0","Dec","2","5","1","2","New_Visitor","1","1","11","1","0","2710.416667","33","82.133838393939"
"0","0","0","0","85","2112.101515","0.003529412","0.014196078","0","0","Nov","2","2","1","3","Returning_Visitor","0","0","10","0","1","2112.101515","85","24.848253117647"
